407.7102804,9.963031423
410.046729,7.818853974
411.2149533,7.227356747
413.5514019,6.543438078
415.8878505,6.025878004
417.0560748,5.73012939
418.2242991,5.471349353
420.5607477,4.935304991
422.8971963,4.695009242
424.0654206,4.454713494
427.5700935,4.195933457
428.7383178,3.881700555
430.747591,3.612445131
435.2066008,3.281728374
441.4492144,2.895451202
446.1311746,2.662626604
451.4819863,2.412869309
458.8393524,2.149354197
466.8655699,1.920057245
476.8983418,1.690172353
490.275371,1.460020214
504.9901032,1.262792766
519.7048353,1.119442084
534.4195674,0.999181445
549.1342996,0.901048764
563.8490317,0.830816551
578.5637638,0.8211957
593.278496,0.8211957
607.9932281,0.8211957
622.7079602,0.8211957
637.4226924,0.8211957
652.1374245,0.8211957
666.8521566,0.8211957
681.5668888,0.850058253
696.2816209,0.863527445
710.996353,0.872186211
725.7110852,0.874110381
740.4258173,0.874110381
755.1405494,0.878920806
769.8552816,0.884693317
784.5700137,0.916442126
799.2847458,0.924138807
813.999478,0.927025062
828.7142101,0.927025062
843.4289422,0.927025062
858.1436744,0.927025062
872.8584065,0.959735956
887.5731386,0.971280977
902.2878708,0.979939743
917.0026029,0.979939743
931.717335,0.985712254
946.4320672,0.99629519
961.1467993,1.022271488
975.8615314,1.032854424
990.5762636,1.031892339
1005.290996,1.032854424
1020.005728,1.043437361
1034.72046,1.075186169
1049.435192,1.07711034
1064.149924,1.07711034
1078.864656,1.093465786
1093.579388,1.112707489
1108.294121,1.131949191
1123.008853,1.135797531
1137.723585,1.138683787
1152.438317,1.16562217
1167.153049,1.181015532
1181.867781,1.181015532
1196.582513,1.195446808
1211.297246,1.223347277
1226.011978,1.238740638
1240.72671,1.241626894
1255.441442,1.262792766
1270.156174,1.286844894
1284.870906,1.287806979
1299.585638,1.303200341
1314.30037,1.333987065
1329.015103,1.34072166
1343.729835,1.359963363
1358.444567,1.392674256
1373.159299,1.392674256
1387.874031,1.418650554
1402.588763,1.443664767
1417.303495,1.451361448
1432.018228,1.495617363
1446.73296,1.499465704
1461.447692,1.523517832
1476.162424,1.5514183
1490.877156,1.572584172
1505.591888,1.604332981
1520.30662,1.614915917
1535.021352,1.654361407
1549.736085,1.672641024
1564.450817,1.709200258
1579.165549,1.730366131
1593.880281,1.762114939
1608.595013,1.795787918
1623.309745,1.815991706
1638.024477,1.859285536
1652.73921,1.889110174
1667.453942,1.918934813
1682.168674,1.963190728
1696.883406,1.995901622
1711.598138,2.036309196
1726.31287,2.074792601
1741.027602,2.120010601
1755.742334,2.166190687
1770.457067,2.209484517
1785.171799,2.257588772
1793.198016,2.2816409
