529.815	0.8789589982961697	0.8488027086010933	0.8500669852855467	0.8457162192891973	0.8140477685677043
530.0562	0.8878032195593213	0.8466632661251663	0.8544845008635783	0.8536600139326951	0.8359183199339477
530.2973	0.890242264110525	0.859785264829418	0.8654184928497473	0.853275202174066	0.8436703225631301
530.5385	0.8922378344208037	0.871710903345557	0.8786757483093129	0.8499490012103007	0.8493344075142756
530.7796	0.893517143254021	0.8722815198292292	0.8831637496338365	0.8551574588035386	0.8520524064383435
531.0208	0.8983497744054598	0.8722339195313621	0.8813567118476952	0.8643197624705692	0.8466077819766571
531.2619	0.8979792268965348	0.8725917523072401	0.8745985028787102	0.8675243236025861	0.8452132553774688
531.5031	0.8959072971552267	0.873264942998943	0.8634544529578231	0.8621694407110725	0.8461329229088984
531.7443	0.8977119265026824	0.8770956230006841	0.8636898069308657	0.8568050259085642	0.8480195300878003
531.9854	0.8924233065579515	0.8765514207856538	0.8725607807201635	0.8593113461196912	0.848678746610232
532.2266	0.8813457186430692	0.8713499721400395	0.8737818032968869	0.8567595070226336	0.8363416114011288
532.7089	0.8959035600567755	0.8590609164854913	0.8699325256959038	0.8521622066136619	0.8440646028050107
532.95	0.9003931701864146	0.8566106829966166	0.8733803187642376	0.8616228611726335	0.8438083061484172
533.4323	0.9011474923522309	0.8720977205019521	0.8755141088133493	0.831517159108614	0.8223848899305476
533.6735	0.8975775334734646	0.860223451667514	0.8815045420200822	0.8282450408505377	0.8171197016936077
534.6381	0.891828826182777	0.8451107720569645	0.8484957844907122	0.7858382890811366	0.7850545026171165
537.5319	0.9068868037391785	0.8474058457224201	0.8547329502676566	0.8293718244630929	0.79517232144545
537.7731	0.891494321849338	0.8625003806555862	0.8638496228709812	0.8265994954957889	0.8123343780485819
538.2554	0.8940773957416941	0.87569401152456	0.8814833274251384	0.8422357831839518	0.8407870155218552
538.4965	0.8952635555277874	0.8723446603550774	0.8877265389151775	0.8496693286025516	0.855009020717605
538.7377	0.8930859060373973	0.8665437555063115	0.8775888887126706	0.8589519241006387	0.856605650915253
538.9788	0.8871978882602107	0.8608199160927662	0.8735623574523829	0.8643673451511447	0.8519852704537776
539.22	0.8806860760682714	0.8593774282048793	0.8685562736869533	0.8543578272352986	0.8503743237440148
539.9435	0.8821513940665181	0.8631188227389662	0.8553955152791212	0.8521996807635877	0.8295623004109149
540.1846	0.8806764068054155	0.8403122916069774	0.8518150795742127	0.8461756504276646	0.8420542565872313
541.8727	0.885429518257076	0.8499715395220923	0.8611098978212937	0.8123795599111263	0.7984064720327974
542.1138	0.8822962018749102	0.8523269916380619	0.8726301842790977	0.8298289667664966	0.8177312835467065
542.355	0.8833938435693108	0.8541949796126771	0.8715354100504109	0.8547786735206645	0.8290355360180909
542.5961	0.8845100575852997	0.8588700083748704	0.8708091455473475	0.8527903469948783	0.8406911885137351
542.8373	0.8797530345452429	0.8622239260275579	0.8820606355929007	0.8455217080225895	0.8398483915321184
543.0785	0.8922995214493703	0.8279641782666884	0.8485822786560666	0.8441968596400183	0.8304549360763424
543.5608	0.8818906043986416	0.8684967061031497	0.871169067368377	0.8352105356411403	0.8149401854036924
551.2777	0.8877004943205519	0.8719672201878792	0.8834194298697076	0.8309970341021264	0.7916041455727527
551.5189	0.8853272446452409	0.8671064185110061	0.8685898778203911	0.8281453168392502	0.8132383906978089
551.76	0.8993612524616325	0.865402590582492	0.883202563197347	0.8424129427443615	0.834809406550035
552.0012	0.8978550684961628	0.8651385005304995	0.8918524445821719	0.8414594243344925	0.8340855711053873
552.7246	0.8898500641962882	0.8619564688710155	0.885384623552121	0.8322938794643687	0.8470598701748041
552.9658	0.8853264486955237	0.8605229095400537	0.8692103440907162	0.8404678965505685	0.8540997925961917
553.2069	0.8844257600700716	0.8536162474514374	0.8544805001286105	0.8568747858901934	0.8543533177529249
553.4481	0.8873895992142313	0.8612914405782185	0.881679789842381	0.8554372224167874	0.8487968456296094
553.6893	0.8888814914472201	0.8751087917423511	0.8825957333450558	0.8510563227989392	0.8276116133443352
555.6185	0.8933811485062682	0.8768902831259631	0.8779771705853521	0.8346478411061006	0.8297310474286854
555.8596	0.8990391841250818	0.8747588464571342	0.8746974023323912	0.8477127185976835	0.8453173065225756
556.1008	0.8975999727279926	0.8761946485579859	0.8758109926319273	0.8611148749867615	0.8496143974153378
556.3419	0.8928051155376268	0.8722576514966527	0.8726550021684707	0.8669277837093018	0.855379211163941
556.5831	0.8907004421307778	0.8674333904272256	0.8739359859450697	0.8706019065439441	0.8551991722604053
556.8242	0.8928091438426891	0.8761804517135797	0.8802464812073991	0.8702506899635131	0.8388733345142476
557.7889	0.8970844376781847	0.8808858866831806	0.8861278343883936	0.861274239194825	0.8672299285731137
558.03	0.8964728828782074	0.8820953618354701	0.8913153288833072	0.8528010784394017	0.8726583035666112
558.2712	0.8927912658141802	0.8761797380941999	0.8915911391215616	0.8626436747102593	0.8729152431948797
558.5123	0.8961326784289991	0.8791496644130646	0.8934659127868961	0.8736349406798595	0.8768780536439924
558.7535	0.8985054274037817	0.8860059380789033	0.8945632975778779	0.8809694961127937	0.8716910269904707
558.9946	0.8993071512883439	0.8859565781119835	0.8892291995076818	0.8771408409623097	0.8683215324066074
559.2358	0.9006637507920381	0.8793634943919705	0.8829739737537379	0.8734765651142339	0.8717534254467683
559.4769	0.9009500254894952	0.8718977766796917	0.8817600771386725	0.8739411028469833	0.8718238619090031
559.7181	0.8999765815975774	0.87528973651013	0.8825122121491583	0.8731539737035076	0.8676823425102166
559.9592	0.8935301330261413	0.8807416199513938	0.885391902000922	0.8738600116717701	0.8672077627819329
560.2004	0.8966071922363532	0.8832941554466558	0.8885606688533564	0.8776410594900665	0.8670107454006306
560.9238	0.9001203490406973	0.8823653919284271	0.8920209217502875	0.877080868722904	0.8639374317783686
561.165	0.899648838332313	0.8808738829007957	0.8946647093259982	0.8765187948672158	0.8686516176416303
561.4062	0.8965182227867586	0.8766805439271038	0.8896915259506809	0.8837225966643368	0.8687187337901056
561.6473	0.8893785932856656	0.8755672020737726	0.8763036567510399	0.8831225207028813	0.8683486890324184
561.8885	0.8831457017524716	0.8732253746756193	0.868537902198112	0.8764779368995951	0.8680470181376917
562.1296	0.872816882761868	0.8356141125518266	0.8331791452559973	0.8730110644649988	0.8631779303149052
562.3708	0.8648684877882904	0.8381190638396456	0.8607343105301434	0.87113157454418	0.8500205814522509
564.0588	0.8748007439298744	0.8541436860856969	0.8617582863261315	0.8592364500016458	0.7939994025035255
564.3	0.8880824607298208	0.8619777761224751	0.869843966984455	0.8238967318245515	0.8071159622268826
564.5411	0.8924215418631488	0.8623077874287312	0.8708317480926625	0.8238903152152555	0.8109432845582529
564.7823	0.8932880275367125	0.8644318452668519	0.8561401765876245	0.8305908682539452	0.8290340920484746
